smiles,solvent,abs
CCCCCCCCN1C(=O)c2cc(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)c3c4c(cc(-c5ccc(C=C(C#N)C(=O)O)s5)c(c24)C1=O)C(=O)N(CCCCCCCC)C3=O,ClC(Cl)Cl,533.0
CC1=CC(C)=[N+]2C1=C(c1ccccc1OCc1ccccc1[N+](=O)[O-])c1c(C)cc(C)n1[B-]2(F)F,CC(C)=O,501.0
C/C(=C\c1ccc2n1[B-](F)(F)[N+]1=CC=CC1=C2c1c(C)cc(C)cc1C)NC(C)C,Cc1ccccc1,585.0
N#CC(=Cc1ccc(C=Cc2ccc(N(c3ccccc3)c3ccc(/C=C/c4ccc(C=C(C#N)C(=O)O)s4)cc3)cc2)s1)C(=O)O,CCO,468.0
CC1=CC(C)=[N+]2C1=C(C=O)c1c(C)cc(C)n1[B-]2(F)F,CS(C)=O,512.0
CCCCCCc1cc2c3c(c1)c(=C(c1ccccc1)c1ccccc1)c1cc(CCCCCC)cc4c1-n-3-c1c(cc(CCCCCC)cc1c4=C(c1ccccc1)c1ccccc1)c2=C(c1ccccc1)c1ccccc1,ClCCl,405.0
COc1ccc(-n2nc(C#N)c(N3CCCC3)n2)cc1OC,CC#N,344.0
CCC1(CC)c2cc(N(C)C)ccc2-c2ccc(C(F)(F)F)cc21,CC#N,302.0
O=C(O)CCCCCN=C(O)COc1ccc(/C=C/c2ccc3n2[B-](F)(F)[N+]2=C(C4=S=CC=C4)C=CC2=C3)cc1,CO,625.0
CCCCCCSC1=C(SCCCCCC)SC(=c2c3ccccc3c(=C3SC(SCCCCCC)=C(SCCCCCC)S3)c3cc(C#Cc4ccc(-c5ccc(/C=C(\C#N)C(=O)O)s5)c5nsnc45)ccc23)S1,CN(C)C=O,447.0
CCc1c(C)[nH]c(C2=[N+]3C(=C(C)c4c(C)c(CC)c(C)n4[B-]3(F)F)c3ccccc32)c1C,CO,613.0
Cc1cc(C)c(C2=C3C=C([Si](C)(C)[Si](C)(C)C)C=[N+]3[B-](F)(F)n3cc([Si](C)(C)[Si](C)(C)C)cc32)c(C)c1,Cc1ccccc1,532.0
F[B-]1(F)n2cccc2C(NCc2ccco2)=C2C=CC=[N+]21,OC(F)(F)CF,403.5
CCN(CC)c1ccc2c(c1)O/C(=C/C=C1/C(=O)N(CCCCCC(=O)[O-])C(=O)N(CCCS(=O)(=O)[O-])C1=O)C=C2c1cc(S(=O)(=O)O)c(OC)cc1C,CCO,626.0
O=C(O)/C=C/c1ccc2c(c1)c1ccccc1n2-c1ccccc1,CC#N,396.0
CN(C)c1ccc(/C=C/C=C2\CCCC2=O)cc1,CCCCO,425.0
CCCCCCCCc1ccc(-c2nc3c(-c4ccc(/C=C(/C#N)C(=O)O)cc4)sc(-c4cc(CCCCCCCC)c(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)s4)c3nc2-c2ccc(CCCCCCCC)s2)s1,ClCCl,605.0
COc1ccc(Nc2ccc3n2[B-](F)(F)n2cccc2C3=C2C=CC(=[O+]C)C=C2)c(C)c1,C1CCOC1,501.0
Cc1ccc2cc3c(=O)n(C)c(=O)n(C)c3nc2c1,CC#N,353.0
N#Cc1ccc(-c2ccc3ncnc(Nc4ccccc4)c3c2)cc1,ClC(Cl)Cl,343.0
CCCCCCOc1ccc(N2c3ccc(/C=C(\C#N)C(=O)O)cc3Sc3cc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)ccc32)cc1,ClCCl,478.0
CCOC(=O)/C(C#N)=C/c1cc2c3ccccc3n(C)c2cc1OC,ClC(Cl)Cl,415.0
CCCCN1C(=O)C2=C(c3ccc(-c4ccc5c(c4)C4CCCC4N5c4ccc(C)cc4)cc3)N(CCCC)C(=O)C2=C1c1ccc(-c2ccc(C=C(C#N)C(=O)O)cc2)cc1,ClCCl,517.0
COc1ccc2c3c(cccc13)C(=O)N(C)C2=O,C1CCOC1,359.0
CCCCCCC(CCCCCC)N1C(=O)c2cccc3c(-c4ccc(C#N)cc4)ccc(c23)C1=O,CCCCCCCCCCCCCC,356.0
CCCCN(CCCC)c1ccc(C#Cc2cc(C#Cc3ccc(C(F)(F)F)cc3)c(C#Cc3ccc(N(CCCC)CCCC)cc3)cc2C#Cc2ccc(C(F)(F)F)cc2)cc1,ClCCl,438.0
CC1=CC(C)=[N+]2C1=C(c1ccc([N+](=O)[O-])cc1)c1c(C)cc(C)n1[B-]2(F)F,ClCCl,504.5
c1ccc(-c2cc(-c3ccc(-c4nc(-c5ccccn5)c(-c5ccccn5)[nH]4)cc3)cc(-c3ccccn3)n2)nc1,CC(C)=O,381.0
CC1=CC(C)=[N+]2C1=C(/C=C/c1ccc([N+](=O)[O-])cc1)c1c(C)cc(C)n1[B-]2(F)F,CC#N,501.5
F[B-]1(F)n2cccc2C=C2C=CC=[N+]21,CCO,498.0
CCCCN1c2ccc(-c3ccc(C=O)cc3)cc2C(C)(C)c2cc(-c3ccc(C=O)cc3)ccc21,CC#N,394.0
O=C(O)c1ccccc1-c1c2cc3c4c(c2[o+]c2c1c(=O)oc1cc(N(c5ccccc5)c5ccccc5)ccc12)CCCN4CCC3,ClC(Cl)Cl,614.0
c1ccc(-c2cccc3c2-c2ccccc2C32c3ccccc3-c3ccccc32)cc1,C1CCCCC1,308.0
CCOC(=O)/C(C#N)=C\c1ccc2c(c1)c1ccccc1n2-c1ccc(C)cc1,Cc1ccccc1,396.0
O=[N+]([O-])c1ccc(C#Cc2ccc3ccccc3c2)cc1,ClCCl,339.0
Cc1ccc(C2=c3ccc(=CC(Br)=[Br+])n3[B-](F)(F)n3c(C=C(Br)Br)ccc32)cc1,ClCCl,594.0
CCCCCCc1c(-c2ccccc2)c(-c2ccc(/C=C(\C#N)C(=O)O)s2)n2ccccc12,ClCCl,558.0
CCN(/C=C/c1ccc2n1[B-](F)(F)[N+]1=CC=CC1=C2c1c(C)cc(C)cc1C)C(C)C,CO,557.0
C[O+]=C1C=CC(=C2c3cc(Br)c(Br)n3[B-](F)(F)n3c2cc(Br)c3Br)C=C1,Cc1ccccc1,554.0
CCCCCCCCn1c(=O)/c(=C\c2ccc(-c3ccc4c(c3)[C@H]3CCC[C@H]3N4c3ccc4c(c3)c3ccccc3n4CCCCC)cc2)s/c1=C(/C#N)C(=O)O,CO,454.0
C[Si](C)(C)c1ccc2ccc3c([Si](C)(C)C)ccc4ccc1c2c43,CO,349.0
O=Cc1cc(C=O)c2ccc3c(N4CCCCC4)cc(N4CCCCC4)c4ccc1c2c43,ClCCl,534.0
CCn1c2ccccc2c2cc(-c3cc(-c4ccc5c(c4)c4ccccc4n5CC)nc(C#N)n3)ccc21,CCOC(C)=O,378.0
Cc1cc(C)n2c1C(=C1C(=[F+])C(F)=C(NCCCCNP(=O)(OC(C)C)OC(C)C)C(F)=C1F)c1c(C)cc(C)n1[B-]2(F)F,CO,511.0
CN(c1ccccc1)c1ccc(-c2cc3ccc4cc(-c5ccc(N(C)c6ccccc6)cc5)nc5c6ccccc6c(n2)c3c45)cc1,Cc1ccccc1,384.0
c1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1,C1CCOC1,413.0
Cc1cc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)ccc1N1c2ccccc2[Si](c2ccccc2)(c2ccccc2)c2ccccc21,Cc1ccccc1,379.0
COc1ccc(-c2oc3cccc4c5c(-c6ccc(OC)cc6)/c(=N/S(=O)(=O)C(F)(F)F)oc6cccc(c2c34)c65)cc1,ClC(Cl)Cl,480.0
N#C/C(=C\c1ccc(-c2ccc(-n3c4ccccc4c4ccccc43)s2)s1)C(=O)O,ClCCl,440.0
Cc1ccc(-c2c3cc(Br)sc3c(-c3ccc(C)s3)c3cc(Br)sc23)s1,ClC(Cl)Cl,348.0
CCn1c2cc(OC)ccc2c2c3nsnc3c3c4ccc(OC)cc4n(CC)c3c21,Cc1ccccc1,439.0
Clc1ccc2c(-c3ccccc3)c(-c3ccccc3)[n+]3c4ccccc4c(-c4ccccc4)c(-c4ccccc4)c3c2c1,ClCCl,465.0
CC1=CC(C)(C)Nc2ccc3c(-c4ccc(Oc5ccccc5)cc4)c4ccc(=[NH2+])cc-4n(C)c3c21,O,500.0
CCCCCCN(CCCCCC)c1ccc2cc3cc(C(=O)CC)ccc3cc2c1,ClC(Cl)Cl,458.0
CCCCCCOc1ccc(N(c2ccc(OCCCCCC)cc2)c2ccc(-c3ccc(-c4ccc(/C=C(\C#N)C(=O)O)s4)s3)cc2)cc1,C1CCOC1,486.0
CCCCCCCCCC1(CCCCCCCCC)c2cc(C#Cc3ccc(C#Cc4ccc(N(CCCCCC)CCCCCC)cc4)cc3)ccc2-c2ccc(C#Cc3ccc(C#Cc4ccc(N(CCCCCC)CCCCCC)cc4)cc3)cc21,Cc1ccccc1,387.0
CCNc1ccc(C2=C3C(C)=CC(C)=[N+]3[B-](F)(F)n3c(C)cc(C)c32)cc1,ClCCl,500.0
Cn1nc2ccccc2c1-c1cc2ccccc2o1,ClCCl,345.0
COc1ccc(-c2ccc(-c3ccc(F)cc3)cc2)cc1,C1COCCO1,291.0
Cc1cc(C)n2c1C(=C1C=CC(=[I+])C=C1)c1c(C)cc(C)n1[B-]21Oc2ccc3ccccc3c2-c2c(ccc3ccccc23)O1,ClC(Cl)Cl,506.0
C#CCN(CC#C)CC#Cc1nn([C@H]2C[C@H](O)[C@@H](CO)O2)c2nc(N=C(O)C(C)C)nc(O)c12,CO,286.0
Cc1ccc2n1[B-](F)(F)n1c(C)ccc1C2=C1C=CC(=[N+]2CCCCC2)C=C1,C1CCCCC1,509.0
CN(C)c1ccc2c(-c3ccc(C(=O)[O-])cc3C(=O)[O-])c3ccc(N(C)C)cc3[o+]c2c1,O,548.0
CCCCC(CC)CN1C(=O)C2=C(c3ccc(-c4ccc(/C=C5/SC(=S)N(CC(=O)O)C5=O)s4)cc3)N(CC(CC)CCCC)C(=O)C2=C1c1ccc(Br)cc1,ClCCl,503.0
Cc1ccc(OCc2cc(=O)oc3c2ccc2ccccc23)cc1,CC#N,352.0
CN1/C(=C(/O)Nc2ccccn2)C(=O)c2ccccc2S1(=O)=O,CCCCCC,325.0
CCCCCCCN1C(=CC2=C(C(=C=[N-])C#N)C(=CC3=[N+](CCCCCCC)c4ccccc4C3(C)C)C2=O)C(C)(C)c2ccccc21,C1COCCO1,689.0
COc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,CC#N,426.0
Cc1ccc(-c2c3nc(c(C#Cc4ccc(C=C(C#N)C(=O)O)cc4)c4ccc(s4)c(-c4ccc(C)cc4)c4nc(c(-c5ccc(C)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1,C1CCOC1,449.0
CN(C)c1ccc(/C=C/c2nc3c(ccc4ccccc43)s2)cc1,CC#N,409.0
CO[Si](CCCSC(=O)c1ccccc1[N+](=O)[O-])(OC)OC,ClC(Cl)Cl,265.0
CCCCCCC1CC(C)(CCCCCC)N(C)C2=CC(=[O+]C)C(=CC=C3C=CN(CC(=O)O)C=C3)C=C21,ClCCl,521.0
COc1ccc(-c2c(-c3ccc([N+](=O)[O-])cc3)c(-c3ccccc3)n3c2N=c2c(=C4C=CC(=[O+]C)C=C4)c(-c4ccc([N+](=O)[O-])cc4)c(-c4ccccc4)n2[B-]3(F)F)cc1,Cc1ccccc1,654.0
Cc1cccc(Nc2ccccc2C(=O)O)c1C,C1CCOC1,352.0
C1=C(c2ccccc2)C=C(c2ccccc2)/C1=C/c1cccc(Oc2ccccc2)c1,C1CCOC1,440.0
O=C(O)COc1cccc(-c2c3nc(cc4ccc([nH]4)c(-c4cccc(OCC(=O)O)c4)c4nc(cc5ccc2[nH]5)C=C4)C=C3)c1,CS(C)=O,630.0
CCC1(CC)c2cc(/C=C/c3cc(Br)c(/C=C/c4ccc5c(c4)C(CC)(CC)c4cc(N6c7ccccc7Sc7ccccc76)ccc4-5)cc3Br)ccc2-c2ccc(N3c4ccccc4Sc4ccccc43)cc21,ClCCl,426.0
O=C1Nc2ccccc2C1=Cc1ccc(-c2ccccc2)cc1,CS(C)=O,345.0
O=[N+]([O-])c1ccc(/C=C/C=C/c2ccccc2)cc1,C1COCCO1,375.0
c1ccc(-c2nn(-c3ccccc3)c3nc4ccc(-n5c6ccccc6c6ccccc65)cc4cc23)cc1,CCCCOCCCC,418.0
CC1=CC(=C(C#N)C#N)C=C(/C=C/c2ccc(N(C)C)cc2)O1,CO,468.0
Cc1ccc(N=C2N=C3C=CC=CN3C2=Nc2ccc(C)cc2)cc1,C1CCOC1,585.0
N#CC(C#N)=Cc1ccc2nc(C#Cc3ccc(N(c4ccc(C#Cc5nc6ccc(C=C(C#N)C#N)cc6s5)cc4)c4ccc(C#Cc5nc6ccc(C=C(C#N)C#N)cc6s5)cc4)cc3)sc2c1,Cc1ccccc1,440.0
O=[N+]([O-])c1ccc(-c2nc(/C=C/c3ccc(Cl)cc3)c(/C=C/c3ccc(Cl)cc3)[nH]2)cc1,ClCCl,425.0
C[O+]=C1C=CC(=C2c3ccc(-c4ccccc4)n3[B-](F)(F)n3c2cc(-c2ccccc2)c3-c2ccccc2)C=C1,ClC(Cl)Cl,568.0
CS(=O)(=O)c1ccc(-c2ccc(C3=C4C(O)=NC(c5ccc(-c6ccc(S(C)(=O)=O)cc6)cc5)=C4C(O)=N3)cc2)cc1,ClCCl,540.0
CN(C)c1ccc(/C=C/C=C2\CC/C(=C\C=C\c3ccc(N(C)C)cc3)C2=O)cc1,ClCCl,503.0
CCOC(=O)c1ccccc1N1CCC1,ClCCl,331.0
F[B-]1(F)n2cccc2C(=C2C=CC(=[N+](CCn3cc(-c4ccccc4)nn3)CCn3cc(-c4ccccc4)nn3)C=C2)c2cccn21,CN(C)C=O,494.0
COC(=O)c1cc(=O)n(C)c2cc(-c3ccc(Oc4ccccc4)cc3)sc12,ClCCl,398.0
O=c1cc(CN=C(O)c2cccnc2)c2cc(Br)c(O)cc2o1,CO,372.0
c1ccc2c(c1)-c1ccccc1C21c2ccccc2N(c2ccc(-c3nc([C@]45CC6CC(C[C@@H](C6)C4)C5)nc([C@]45C[C@@H]6C[C@H](C[C@H](C6)C4)C5)n3)cc2)c2ccccc21,Cc1ccccc1,380.0
Cc1cc(/C=C/C=C/c2ccc([N+](=O)[O-])cc2)n2c1C=C1C=CC=[N+]1[B-]2(F)F,CS(C)=O,582.0
CCCCCCCCCCCCCCCCN1C=CC(=CC=C2C=CC(=[N+](C)C)C=C2)C=C1,CCO,485.0
Cc1nc2c(c[n+]1C)CN1C(=O)N([C@H]3O[C@@H](CO)[C@H](O)[C@@H]3O)C=CC1=N2,CC#N,390.0
COc1ccc2c3ccc(OC)cc3n(-c3ccc(-c4nnc(-c5c(C(C)C)cc(C(C)C)cc5C(C)C)o4)cc3)c2c1,Cc1ccccc1,319.0
CCn1c2ccc(C3=[O+][B-](F)(F)OC(C)=C3)cc2c2cc(C3=[O+][B-](F)(F)OC(C)=C3)ccc21,Cc1ccccc1,412.0
C[N+](C)=C1C=CC(=C2N=C3Sc4cc(-c5ccccc5)ccc4N3[B-](F)(F)O2)C=C1,ClCCl,432.0
CCCCCCC1(CCCCCC)c2ccccc2-c2ccc(-c3ccc(-c4cc(-c5ccccn5)nc(-c5ccccn5)c4)cc3)cc21,ClCCl,327.0
CCCCOc1ccc(-c2oc3c(c2-c2ccc(OCCCC)cc2)=[N+]2C(=CN4N(C=c5cc6oc(=C7C=CC(=[O+]CCCC)C=C7)c(-c7ccc(OCCCC)cc7)c6n5[B-]4(F)F)[B-]2(F)F)C=3)cc1,CS(C)=O,594.0
CC1=C(c2ccc(C=C(Br)Br)cc2)C(C)=[N+]2C1=C(c1ccccc1)c1c(C)c(Br)c(C)n1[B-]2(F)F,CO,520.0
Cc1nsc2nc3c(F)c(F)c(F)c(F)c3cc12,CCO,363.0
CC(=O)c1c2ccccc2n2c(-c3ccc(C)cc3)c(-c3ccc(C)cc3)c(-c3ccc(C)cc3)c(-c3ccc(C)cc3)c12,CC#N,410.0
Cc1ccc(-c2c3ccc(=[NH2+])cc-3oc3cc(N)ccc23)cc1,O,500.0
COc1ccc(-c2cc3c(ccc(=O)n3C)s2)cc1,CC#N,376.0
CC(C)(C)c1ccc(C2=c3sc4ccccc4c3=[N+]3C2=Nc2c(-c4ccc(C(C)(C)C)cc4)c4sc5ccccc5c4n2[B-]3(F)F)cc1,C1CCOC1,709.0
CC1=CC(C)=[N+]2C1=C(c1ccccc1)c1c(C)c(-c3ccccc3)c(C)n1[B-]2(F)F,ClCCl,514.0
CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(N(c2ccc(-c3ccc(-c4ccc(-c5ccc(N(c6ccc(-n7c8ccc(C(C)(C)C)cc8c8cc(C(C)(C)C)ccc87)cc6)c6ccc(-n7c8ccc(C(C)(C)C)cc8c8cc(C(C)(C)C)ccc87)cc6)cc5)s4)s3)cc2)c2ccc(-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)cc2)cc1,ClCCl,418.0
CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(S(=O)(=O)c2ccc(-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)nc2)cn1,Cc1ccccc1,356.0
CCN1C(=O)/C(=c2\c(=Cc3ccc4c(c3)C3CCCC3N4c3ccc(CO)cc3)sc(=O)n2CCCC(=O)O)SC1=S,CS(C)=O,542.0
CCCCCCN1c2ccc(C=C(C#N)C(=O)O)cc2Sc2cc(-c3ccc4c(c3)c3ccccc3n4CCCCCC)ccc21,ClCCl,470.0
CN1C(=CC=C2CC(C3CC(/C=C/C4=C(C#N)C(=C(C#N)C#N)OC4(C)C)=C(Cl)/C(=C/C=C4/C(C#N)=C(C(=C=[N-])C#N)OC4(C)C)C3)CC(C=CC3=[N+](C)c4ccccc4C3(C)C)=C2Cl)C(C)(C)c2ccccc21,C1COCCO1,913.0
CCCCn1c(-c2ccc(-c3ccc(/C=C(\C#N)C(=O)O)s3)cc2)nc2c3cccc4ccc5cccc(c5c43)c21,CN(C)C=O,405.0
O=[N+]([O-])c1ccc(C=Cc2ccc(N(c3ccccc3)c3ccc(-c4nc5ccccc5nc4-c4ccc(N(c5ccccc5)c5ccc(C=Cc6ccc([N+](=O)[O-])cc6)cc5)cc4)cc3)cc2)cc1,CC#N,428.0
CCOC(=O)C(C#N)=C1C=C(C)CC(C)(C)C1,CO,625.0
CCCCN(CCCC)c1ccc2c(-c3cc(C)cc(C)c3)c3ccc(=[NH2+])cc-3oc2c1,O,535.0
CCCCN1c2ccc(/C=C3\SC(=S)N(CC(=O)O)C3=O)cc2Sc2cc(-n3c4ccc(-n5c6ccc(C(C)(C)C)cc6c6cc(C(C)(C)C)ccc65)cc4c4cc(-n5c6ccc(C(C)(C)C)cc6c6cc(C(C)(C)C)ccc65)ccc43)ccc21,ClCCl,455.0
CCN(CC)c1ccc(N=Nc2ccccc2C(=O)O)cc1,CCO,503.0
Oc1ccc(-n2cccc2)cc1,ClC(Cl)Cl,325.0
CN(C)c1ccc(C=CC(=O)c2ccccc2)cc1,Cc1ccccc1,393.0
c1ccc(C2(c3ccccc3)c3ccc4ccc5ccccc5c4c3-c3c2ccc2ccc4ccccc4c32)cc1,ClCCl,408.0
Cn1nc2ccc(C=O)cc2c1-c1cc2ccccc2o1,ClCCl,367.0
N#CC(C#N)=Cc1nc2ccc(C#Cc3ccc(N(c4ccc(C#Cc5ccc6nc(C=C(C#N)C#N)sc6c5)cc4)c4ccc(C#Cc5ccc6nc(C=C(C#N)C#N)sc6c5)cc4)cc3)cc2s1,Cc1ccccc1,480.0
CC1=C(Cl)C(C)=[N+]2C1=C(C)c1c(C)c(Cl)c(C)n1[B-]2(F)F,CC#N,514.0
CCCCCCCCN1C(=O)C2=C(c3ccc(-c4sc(-c5ccc(N(c6ccc(C)cc6)c6ccc(C)cc6)cc5)c5c4OCCO5)cc3)N(CCCCCCCC)C(=O)C2=C1c1ccc(-c2ccc(/C=C(/C#N)C(=O)O)s2)cc1,C1CCOC1,530.0
CCCCCCOc1ccc(N(c2ccc(OCCCCCC)cc2)c2ccc(-c3ncc(-c4sc(-c5cc(CCCCCC)c(/C=C(\C#N)C(=O)O)s5)cc4CCCCCC)c4nsnc34)cc2)cc1,ClCCl,548.0
CC1=C(/C=C/c2ccc(N(C)C)cc2)C(C)=[N+]2C1=C(c1ccccc1)c1c(C)c(/C=C/c3ccc(N(C)C)cc3)c(C)n1[B-]2(F)F,ClCCl,616.0
CCCCCCCCN1C(=O)c2ccc3c4c(N5CCCCC5)cc5c6c(ccc(c7c(N8CCCCC8)cc(c2c37)C1=O)c64)C(=O)OC5=O,ClCCl,692.0
CC1=C(I)C(C)=[N+]2C1=C(c1cccc(-c3nnc(C)c4c3CCCC(O)CC4)c1)c1c(C)c(I)c(C)n1[B-]2(F)F,CC#N,528.0
CCN(CC)c1ccc2cc(/C=C/C(O)=C3\CC/C(=C\c4cc5ccc(N(CC)CC)cc5oc4=O)C3=O)c(=O)oc2c1,C1COCCO1,513.0
Cc1cc(-c2ccc(-c3ccccc3)cc2)nc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)n1,C1CCOC1,341.0
COc1ccc2cc(-c3c(Br)c(-c4ccccc4)c4n3[B-](F)(F)n3c(=c5ccc6c(c5)C=CC(=[O+]C)C=6)cc(-c5ccccc5)c3=N4)ccc2c1,ClCCl,695.0
COc1ccc(C(=O)O)c([O-])c1,CO,298.0
Cc1cc(C)c(B2c3cc(C(C)(C)C)cc4c5ccccc5c5c6ccccc6c6cc(C(C)(C)C)cc2c6c5c34)c(C)c1,C1CCCCC1,429.0
CCCc1ccc(-c2c3ccc(=[NH2+])cc-3sc3cc(N)ccc23)cc1,O,520.0
CCCCCCCCOc1c(/C=C/c2ccc(N(c3ccc(C)cc3)c3ccc(C)cc3)cc2)cc(-c2ccc(/C=C(\C#N)C(=O)O)s2)cc1/C=C/c1ccc(N(c2ccc(C)cc2)c2ccc(C)cc2)cc1,ClC(Cl)Cl,400.0
Cc1ccc(-c2nc(-c3ccc(C#N)cc3)[nH]c2-c2ccc(C)cc2)cc1,CO,346.0
COc1ccc(/C=C/C2=[N+]3C(=Cc4c(C)cc(C)n4[B-]3(F)F)C=C2)cc1,CS(C)=O,570.0
CCC1(CC)c2cc(B(c3c(C)cc(C)cc3C)c3c(C)cc(C)cc3C)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,ClC(Cl)Cl,402.0
CC(C)(C)c1cc2ccc3cccc4c3c2c(c1)c1nc2c3cc(C(C)(C)C)cc5ccc6cccc(c(=O)n2c41)c6c53,CCO,390.0
CC(C)(C)c1ccc(Oc2cc3c4c(cc(Oc5ccc(C(C)(C)C)cc5)c5c6ccc(C#Cc7ccc(O)c8ncccc78)c7cccc(c2c45)c76)C(=O)N(c2cc(C(C)(C)C)ccc2C(C)(C)C)C3=O)cc1,ClCCl,546.0
COc1ccc(/C=C/c2ccccc2)cc1,CC#N,317.0
C[O+]=C1C=CC(=c2ccc3n2[B-](F)(F)n2c(C)cc(C)c2C=3C)C=C1,CO,528.0
COc1ccc([C@@H]2C[C@](O)(c3ccccn3)C[C@](O)(c3ccccn3)[C@H]2C(=O)c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,C1CCOC1,366.0
Brc1ccc(/C=C/c2cnc3ccccc3n2)cc1,ClCCl,369.0
CCCCC1(CCCC)c2ccccc2-c2ccc(-n3c4ccsc4c4sc(-c5ccc(/C=C(\C#N)C(=O)O)s5)cc43)cc21,C1CCOC1,473.0
CCn1c2ccccc2c2cc(-c3cc(-c4ccc5c(c4)c4ccccc4n5CC)ncn3)ccc21,C1CCOC1,360.0
O=c1oc2ccc(Br)cc2cc1-c1cc2cc(Br)ccc2o1,Cc1ccccc1,377.0
COc1ccc(-c2csc(/C(C#N)=C/c3ccncc3)n2)cc1,CC#N,382.0
Cc1cc(/C=C/c2ccc(Cl)c(Cl)c2)n2c1C=C1C=CC=[N+]1[B-]2(F)F,CS(C)=O,557.0
c1ccc(-c2c3c(c(-c4ccccc4)c4cc5ccccc5cc24)Cc2c(c(-c4ccccc4)c4cc5ccccc5cc4c2-c2ccccc2)C3)cc1,CCCCCC,388.0
CCCCCCCCCCCCCCCCCCN1/C(=C\C=C\C=C2/SC(=S)N(CC(=O)O)C2=O)Sc2ccccc21,CCO,570.0
Cc1ccc(-c2nc(-c3cccc(O)c3)[nH]c2-c2ccc(C)cc2)cc1,CO,300.0
COc1ccc2cc3c(C)cc(=O)oc3cc2c1,CCCCCC,337.0
Fc1ccccc1-c1nc2sc3ccccc3c2s1,CS(C)=O,344.0
Cc1ccc(-c2nc(N(c3ccccc3)c3ccccc3)sc2-c2ccc([N+](=O)[O-])s2)cc1,ClCCl,476.0
CCN(CC)c1ccc2cc(-c3ccc(C(F)(F)F)cc3)oc(=O)c2c1,CO,364.0
CN(C)c1ccc2c(c1)C(C)(C)C1=CC(=[N+](C)C)C=CC1=C2C#Cc1ccccc1,O,680.0
CCN1c2cc3c(cc2C(C)=CC1(C)C)C=c1cc2c(cc1C3(C)C)=[N+](CC)C(C)(C)C=C2C,CCO,664.0
CC1=CC(c2c3ccccc3cc3ccccc23)=[O+][B-]2(OC(=O)C(=O)O2)O1,ClC(Cl)(Cl)Cl,494.0
CCCCCCCCOc1ccc(N(c2ccc(C=C(C#N)C(=O)O)cc2)c2ccc(OCCCCCCCC)cc2)cc1,ClCCl,440.0
N#C/C(=C\C=C\c1ccccc1)c1ccccc1,CC#N,343.0
O=Cc1ccc2ccc3cccc4ccc1c2c34,ClC(Cl)Cl,394.0
CC(O)=Nc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,CCOCC,418.0
CCCCCCOc1ccc2c(c1)Sc1cc(-c3ccc(-c4ccc(/C=C(\C#N)C(=O)O)cc4)c4nsnc34)ccc1N2CCCC,C1CCOC1,462.0
C=CCn1c(=O)c2c(nc(/C=C/C(=O)OCCCC)n2C)n(C)c1=O,ClCCl,351.0
CCC1=C(C)C(=O)NC1=Cc1[nH]c(C(C)(C)c2[nH]c(C=C3NC(=O)C(C)=C3CC)c(C)c2CC(=O)O)c(CC(=O)O)c1C,c1ccccc1,438.0
CCOC(=O)COc1ccc(/C=C/C2=C3c4ccccc4C(c4ccc[nH]4)=[N+]3[B-](F)(F)n3ccc(C)c32)cc1,Cc1ccccc1,592.0
CCCC1=C(CCC)c2cccc3c2c(cc2nc4ccccc4nc23)O1,ClCCl,499.0
Cc1cc(C)n2c1C(=C1C=CC(=[N+]3CCCCC3)C=C1)c1c(C)cc(C)n1[B-]2(F)F,CC(=O)C(C)(C)C,496.0
Cc1ccc(-c2nnc(-c3ccc4ccc5cccc6ccc3c4c56)o2)cc1,CC#N,390.0
c1cc(-c2ccncc2)ccn1,CC#N,238.0
O=C1N=C(O)C(c2c[nH]c3ccccc23)=C1c1c[nH]c2ccccc12,C1CCOC1,450.0
COc1ccc2n1[B-](F)(F)N1C(=[O+]C)C=CC1=C2c1ccc(C)cc1,ClC(Cl)Cl,516.0
c1ccc2c(-n3cnc4ccccc43)cccc2c1,Cc1ccccc1,282.0
CCN(CC)c1ccc2c(c1)C(C)(C)c1cc(-c3oc4ccccc4c(=O)c3OC)ccc1-2,CC(C)=O,405.0
COc1ccc(/C=C/c2ccc(-c3nnc(-c4ccc(-c5cc6ccccc6s5)cc4)o3)cc2)cc1,CC#N,337.0
CN(C)c1ccc(C#Cc2ccc(C#N)cc2)cc1,CC1CCCO1,368.0
CN1C(=CC2=C(C(=C=[N-])C#N)C(=Cc3[o+]c4ccccc4n3C)C2=O)C(C)(C)c2ccccc21,ClC(Cl)Cl,655.0
